gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract
1,0,1,0,1,1,0,32,133.814877072407,1.0
1,1,1,0,1,1,1,29,5.929056495929984,1.0
1,1,1,1,1,12,1,28,232.76776026961585,12.0
0,1,0,1,0,1,0,26,48.555601856628726,1.0
0,1,0,1,1,6,1,32,88.46500917568234,5.0
0,0,0,0,1,12,0,29,309.1942360638702,12.0
1,1,0,0,1,1,0,25,255.5246491138197,1.0
0,1,1,0,0,6,1,29,116.96652054327735,6.0
1,1,0,0,0,1,0,34,164.18141094549048,1.0
1,0,0,0,1,1,0,28,228.61327894817111,1.0
1,1,1,0,1,1,1,30,50.81316584555975,1.0
1,1,1,1,1,12,1,30,158.03877779749197,12.0
1,1,1,0,0,1,0,34,141.43464596214284,1.0
1,0,0,0,1,12,1,32,181.9724384518055,12.0
1,1,1,1,1,12,1,28,149.99292263696586,7.0
1,1,1,0,1,1,0,30,306.1205141912804,1.0
0,1,0,0,1,1,0,25,0.3348235683106111,1.0
0,0,0,0,1,1,0,21,220.52906617307983,1.0
0,1,1,0,1,1,1,34,100.30108740405524,1.0
1,1,0,0,1,6,0,27,320.3787957943648,6.0
1,1,1,1,1,6,0,28,146.28846196656852,6.0
1,0,0,0,1,6,0,28,116.2842551344335,6.0
1,1,1,1,1,12,1,32,159.59360001312928,10.0
0,0,1,0,1,1,0,34,199.9308189806341,1.0
0,1,0,0,1,1,1,27,12.100220623214753,1.0
0,1,1,1,1,1,0,34,280.18949309903223,1.0
1,1,0,0,1,1,0,24,87.89789628863987,1.0
1,1,1,1,1,12,1,33,265.36068904125136,12.0
1,1,1,0,1,12,1,30,105.42264463481123,5.0
0,1,0,0,1,6,1,27,61.0003951730248,6.0
0,1,0,0,1,1,0,30,51.516250043594894,1.0
1,1,1,1,1,6,0,25,225.8754527650296,6.0
1,1,1,0,1,6,1,31,103.19795473544471,4.0
1,1,1,1,1,1,0,33,113.06648836737295,1.0
1,1,1,0,0,12,0,31,154.38334316901438,12.0
1,1,1,1,1,6,1,32,104.70589927002537,5.0
0,1,1,0,1,12,1,29,136.40909156405294,11.0
1,1,0,1,1,1,0,25,138.30218386311884,1.0
1,1,0,0,1,6,1,37,152.17147849511068,6.0
0,0,1,0,1,6,0,25,156.92181301354842,2.0
0,1,0,0,0,6,0,34,32.668597442285204,6.0
1,1,0,0,1,12,0,29,80.69451767553255,11.0
0,1,1,1,1,12,1,26,42.54207046904949,7.0
1,1,0,0,1,1,0,29,190.2347188178801,1.0
0,0,1,0,1,1,0,30,116.60365421713385,1.0
1,1,0,0,1,1,1,28,259.4925392993812,1.0
0,1,1,1,1,1,0,28,18.395600233551377,1.0
1,1,1,0,1,12,1,32,104.20410041882728,12.0
0,1,0,1,1,6,1,30,176.3503026828417,6.0
1,1,1,0,1,6,1,30,229.89588553109647,6.0
1,1,1,1,1,6,1,29,298.14645883717253,6.0
1,1,1,1,1,1,1,25,4.189988700227758,1.0
1,1,1,0,0,12,0,30,44.18266096267912,12.0
1,0,1,0,1,6,0,32,194.80452395500518,5.0
1,1,1,1,1,12,0,33,84.17675957769045,12.0
1,1,1,0,1,1,0,33,346.7792741013833,1.0
0,1,0,0,0,1,0,31,139.87734759651622,1.0
0,1,0,0,1,1,1,32,216.91683176499103,1.0
1,1,1,1,1,12,0,32,192.9372102306008,10.0
1,1,1,0,1,1,1,29,118.02224856016943,1.0
1,1,1,1,1,1,0,29,196.71383215927762,1.0
1,1,0,0,1,1,0,29,163.7763521748873,1.0
0,1,1,1,1,6,1,26,373.24788646020403,4.0
1,1,1,1,1,1,0,28,328.66440235923017,1.0
0,1,0,0,1,6,1,26,183.6656144649107,3.0
0,0,1,0,1,1,0,26,108.46296052538612,1.0
1,1,0,0,1,1,0,34,51.218426542294274,1.0
1,1,0,0,1,12,1,33,42.010471113228405,11.0
1,1,1,0,1,6,0,30,12.931778787543804,6.0
0,1,0,0,1,1,1,34,109.35466675767744,1.0
0,1,1,1,1,6,1,30,239.28879376053985,4.0
1,1,1,0,1,1,0,26,67.52874958799896,1.0
1,1,1,0,1,1,1,29,32.92231508121856,1.0
1,1,1,1,1,1,1,28,3.2390719037575764,1.0
0,0,1,0,1,1,0,33,163.36179926939394,1.0
0,1,1,0,1,1,0,28,174.94069396988723,1.0
1,1,0,0,1,1,1,26,5.261598726964992,1.0
1,1,1,0,1,1,0,27,81.39159316259322,1.0
1,1,0,0,1,1,0,33,286.2524317714632,1.0
1,1,0,0,1,1,0,33,135.75572190091845,1.0
0,1,0,0,0,12,0,30,149.0184084670977,11.0
0,0,0,0,1,1,0,24,145.2856254921621,1.0
1,1,1,1,1,1,0,30,14.538438688068734,1.0
0,1,0,0,1,6,0,26,310.62537024118944,6.0
0,0,1,0,1,1,1,29,161.04022116731872,1.0
1,1,0,0,1,1,1,30,76.13893020030291,1.0
1,1,0,0,1,1,0,27,61.4506174391214,1.0
0,1,0,0,1,1,0,28,207.4251549750289,1.0
0,1,0,1,1,1,0,29,328.2473825326099,1.0
1,1,1,0,1,1,0,31,203.21928907014683,1.0
1,0,0,0,1,1,0,35,167.33706157685208,1.0
0,0,1,0,1,6,1,30,252.3990410907629,6.0
1,1,1,0,1,1,0,26,81.25272981941947,1.0
1,1,0,1,1,12,1,29,139.39646650071342,11.0
1,1,1,1,1,12,1,33,219.88579102336854,12.0
1,1,0,0,1,1,0,28,85.94431764071707,1.0
0,1,1,0,1,1,0,26,197.1667874003609,1.0
1,0,0,0,1,1,0,24,217.24459738700162,1.0
0,1,1,1,1,1,0,25,129.06745334444608,1.0
0,1,0,0,1,6,0,30,143.85463250564248,6.0
1,1,1,1,1,12,1,34,271.59018515979596,8.0
1,1,0,0,1,1,1,26,41.33808738957686,1.0
0,1,0,0,1,6,0,29,71.3427422800318,6.0
1,1,0,0,1,1,1,33,207.72489760363825,1.0
1,1,1,1,1,1,0,32,196.59364288188672,1.0
0,0,0,0,1,6,0,31,471.72004011203126,6.0
1,1,1,0,1,12,1,25,39.77028719706775,9.0
0,1,0,1,1,6,0,35,194.8371329254604,5.0
1,1,1,1,1,12,0,32,125.35511261339457,8.0
1,0,1,0,1,1,0,31,288.73968403307214,1.0
1,1,1,1,1,12,1,28,264.5339635287026,8.0
1,1,0,0,1,6,1,32,152.52131233637158,6.0
0,1,0,0,1,6,0,25,197.64368761520626,6.0
0,1,1,1,1,1,0,27,34.55994978646498,1.0
1,1,0,1,1,12,0,29,43.30050361632486,12.0
1,1,0,1,1,6,0,30,60.00779669281559,6.0
1,1,0,0,1,1,1,26,240.06053468480155,1.0
1,1,1,1,1,1,0,30,117.0618704563532,1.0
0,1,1,1,1,6,0,28,48.658007909516144,6.0
0,1,1,0,1,1,1,30,291.30211250435667,1.0
0,1,1,1,1,12,0,32,168.0204105953429,10.0
0,1,0,0,1,1,1,27,118.91028046315157,1.0
1,1,1,1,1,12,0,30,48.160030468820636,10.0
1,1,0,0,0,6,1,30,9.998250593951894,6.0
0,1,1,1,1,6,0,34,261.2670825490127,6.0
1,1,1,0,0,1,0,24,181.9124787019408,1.0
1,1,0,0,1,12,0,22,67.75716592804261,4.0
1,1,1,0,1,1,0,32,153.4172148363532,1.0
1,1,0,0,1,6,0,32,202.33012089390786,6.0
1,1,1,0,1,6,0,29,108.2596089504158,6.0
0,0,0,0,0,1,0,35,204.70492760317558,1.0
1,1,0,0,1,1,0,30,194.16154639705601,1.0
1,1,1,1,1,1,0,30,187.9073802358684,1.0
1,1,1,1,1,6,0,32,57.69601982788742,4.0
0,1,0,0,1,1,0,29,119.74851154471304,1.0
0,1,1,1,1,12,0,29,281.5397843387354,12.0
1,1,0,0,0,6,0,32,2.5891702718595506,6.0
0,1,0,0,1,1,0,28,310.4076121579122,1.0
1,1,1,1,1,1,1,26,219.34605063960817,1.0
1,1,0,0,0,1,0,29,259.9882810152597,1.0
0,1,1,1,1,1,0,27,228.19605851306682,1.0
0,1,0,0,1,1,0,32,238.4945726653004,1.0
0,1,0,0,1,1,0,28,43.58971529754838,1.0
0,1,0,1,1,1,0,32,56.05500928435625,1.0
0,1,1,1,1,1,0,33,9.080424533735533,1.0
1,1,0,0,0,1,0,29,159.23139621643287,1.0
1,1,0,0,1,1,0,29,23.988456574485184,1.0
1,1,0,0,1,12,0,30,321.11917090014936,12.0
0,1,1,0,1,12,1,31,232.27161382815902,9.0
0,1,1,1,1,12,0,32,143.5799918067049,12.0
1,1,1,1,1,12,1,27,82.45427346755856,12.0
1,0,0,0,0,6,0,22,3.2689297972969342,6.0
1,1,1,1,1,12,1,28,135.2300915330788,12.0
0,1,1,1,1,12,1,28,3.1658895165642638,12.0
1,0,0,0,1,1,0,30,7.987912259061147,1.0
1,1,0,0,1,1,1,22,196.3683020694138,1.0
0,1,0,0,1,1,1,32,166.40115948657956,1.0
1,1,0,0,1,6,1,31,362.8976984383565,6.0
0,1,1,1,1,12,1,30,195.74656218651683,12.0
1,1,1,1,1,1,0,27,101.8486845377747,1.0
0,1,0,0,1,1,0,34,73.61050170880247,1.0
0,1,0,0,1,1,0,25,179.04388638742745,1.0
1,1,1,0,1,6,0,31,227.060008876528,6.0
1,1,1,0,1,1,1,30,184.4703772518837,1.0
0,1,1,1,1,1,1,32,345.12372176705077,1.0
0,1,0,0,1,1,0,25,56.36947044778832,1.0
1,1,0,1,1,12,1,25,117.43491868004976,12.0
0,0,0,0,1,1,1,29,221.93759407072082,1.0
0,1,1,0,1,12,0,26,71.19462307988763,12.0
0,1,1,1,1,12,1,28,130.26886420926263,12.0
0,1,0,0,1,1,1,30,128.85524594166526,1.0
0,1,1,1,1,1,1,27,49.498343155891895,1.0
0,1,0,0,1,1,1,32,59.841637707561254,1.0
1,1,1,1,1,12,1,30,345.84819694891405,12.0
0,1,0,0,1,1,1,31,33.946445786682204,1.0
0,1,0,0,1,6,0,33,157.82350509456643,6.0
0,1,0,0,1,1,0,32,287.1604714816639,1.0
0,1,0,1,1,1,0,32,279.11031392980505,1.0
1,1,1,1,1,6,1,26,293.2957217774857,6.0
1,1,0,0,1,1,0,25,42.475226605287425,1.0
1,0,1,1,1,6,0,29,19.93206914738324,6.0
1,1,1,0,1,1,0,30,40.380215750229546,1.0
0,1,0,0,1,6,1,31,160.03048618983226,6.0
1,1,0,0,1,12,0,26,50.244901267088935,12.0
1,1,0,0,1,1,0,29,18.09098889889038,1.0
0,1,0,0,1,6,1,28,17.623760540787963,6.0
1,1,0,1,1,6,1,26,231.394863155844,4.0
0,1,1,1,1,1,0,31,138.9532086857595,1.0
1,1,0,0,1,1,1,35,337.9071318763956,1.0
0,1,0,1,1,1,0,30,9.55256769926104,1.0
0,1,0,0,1,1,0,28,116.81074009446509,1.0
0,1,1,0,1,1,1,27,234.3025932717577,1.0
1,1,1,1,1,1,0,29,61.4688211544357,1.0
1,1,0,0,1,6,1,30,227.17142913368005,6.0
1,1,0,0,1,1,0,29,257.66087890491417,1.0
0,1,0,0,1,12,0,29,168.66022132617442,8.0
1,1,0,0,1,1,0,26,128.09281381746558,1.0
1,1,1,0,1,6,0,29,302.31196037128086,6.0
1,1,0,0,1,1,1,31,274.09964658961087,1.0
0,1,1,0,1,6,1,25,268.6862895657225,6.0
0,1,1,1,1,12,0,25,56.35929969393713,11.0
0,1,1,1,1,12,0,29,59.38630832241975,12.0
0,1,1,0,0,6,1,29,143.5164531808168,6.0
0,1,1,0,1,1,0,29,152.96584561050219,1.0
1,1,1,0,1,1,1,26,115.17095738142768,1.0
1,1,1,1,1,6,0,34,159.421115710621,5.0
0,0,1,0,1,1,0,26,62.02465793111784,1.0
1,1,1,1,1,12,1,34,149.88117082862337,6.0
1,1,1,1,1,6,0,29,64.97090860225768,2.0
0,1,1,1,1,1,1,27,35.283596303171294,1.0
0,1,0,0,1,1,0,31,148.2692083351537,1.0
0,1,1,1,1,1,1,36,36.30725590471878,1.0
1,1,0,1,1,12,0,31,33.37785318918468,12.0
0,1,1,1,1,12,1,28,240.91897299440498,12.0
1,1,1,1,1,1,0,31,83.44448096123844,1.0
0,1,1,0,1,1,0,27,225.7697071656894,1.0
0,1,0,0,1,6,1,30,27.58057297858037,6.0
1,1,0,0,1,12,1,25,161.38586347957494,12.0
0,1,1,1,0,1,1,28,127.39120815097557,1.0
0,1,1,1,1,12,1,27,62.19984392507762,12.0
1,1,1,1,1,1,1,29,101.84195361384243,1.0
1,1,0,0,1,1,0,22,31.396453727065364,1.0
0,1,0,0,1,1,1,28,51.1533679745751,1.0
0,1,0,0,1,6,1,28,145.58624686546077,6.0
0,1,0,0,1,12,1,26,255.7402663280907,12.0
0,1,1,1,1,1,0,29,156.82126129219395,1.0
1,1,1,0,1,12,1,29,93.12946449801888,12.0
0,1,1,0,1,6,0,29,59.229563227093756,6.0
1,1,1,0,1,6,1,37,74.83757181199394,6.0
0,1,0,0,1,1,0,32,214.3295408993227,1.0
1,1,0,0,1,1,0,28,91.20599600574808,1.0
1,0,1,0,1,1,0,33,53.74486893713934,1.0
1,1,1,1,1,6,0,36,178.314911147962,6.0
1,1,0,0,1,1,0,28,28.57868984800108,1.0
1,0,1,0,0,1,0,32,2.180115441002087,1.0
1,1,1,0,1,1,1,28,98.68214946527486,1.0
1,0,1,1,1,6,0,33,67.3447431949821,6.0
1,1,0,0,1,1,1,28,63.07917573304768,1.0
0,1,1,1,1,1,0,32,173.50765943032914,1.0
0,1,1,1,1,6,0,26,142.88517376243237,6.0
0,1,0,0,0,1,1,32,221.0534644476744,1.0
1,0,1,0,1,1,0,31,167.70260869183872,1.0
1,0,0,0,1,1,0,27,23.89637546986189,1.0
1,1,0,0,1,12,1,33,229.1895291799069,12.0
0,0,0,0,1,1,0,24,243.66259986858486,1.0
0,0,0,0,1,1,0,29,54.07333897184201,1.0
1,1,1,0,0,1,1,26,131.3605275699522,1.0
0,1,1,0,1,6,0,25,96.17340570398778,6.0
0,1,0,0,1,1,1,28,60.05534993154515,1.0
0,1,1,1,1,1,0,28,26.070703906078897,1.0
1,1,1,1,1,12,1,35,325.54060315203526,12.0
1,1,0,0,1,1,1,32,8.472368186635066,1.0
1,1,0,0,1,1,1,31,394.79547441394766,1.0
1,1,0,0,1,1,1,30,92.21825100719565,1.0
0,1,1,1,1,6,0,27,179.0483736580258,5.0
0,0,0,0,1,1,0,28,19.49000912905888,1.0
0,0,0,0,1,1,1,28,94.71036824536486,1.0
1,1,1,1,0,12,1,26,224.46359820025043,10.0
1,1,0,0,1,1,0,27,7.5067039888645875,1.0
0,1,1,0,1,12,0,28,232.99090787384208,4.0
1,1,1,1,1,6,0,32,48.13781614262173,6.0
0,1,0,0,1,1,1,32,246.6012882497685,1.0
0,1,1,0,1,1,0,28,55.772209155600535,1.0
0,1,1,1,1,12,0,30,192.09931802030601,12.0
1,1,0,0,1,1,1,30,456.86100148390966,1.0
1,1,0,0,1,1,0,30,425.53522047692115,1.0
0,1,0,0,1,1,0,31,14.399206134154069,1.0
0,1,0,0,1,1,0,26,218.61895561184951,1.0
0,1,1,1,1,12,1,27,58.57864684872256,11.0
0,1,0,0,1,1,0,32,199.88701941973,1.0
0,0,1,0,1,6,0,28,75.70579418978195,5.0
1,1,0,0,1,1,0,24,17.8547344921962,1.0
1,1,0,0,1,1,1,35,18.233606192649148,1.0
1,1,0,1,1,1,0,28,54.87087155545128,1.0
1,1,0,0,1,1,1,33,311.7247875501185,1.0
1,1,1,1,1,12,1,34,245.7797284163932,12.0
0,1,1,1,1,1,0,29,89.91202181925794,1.0
0,1,0,1,1,6,0,29,184.08269728679198,6.0
1,0,1,1,1,6,1,26,59.665270619950036,6.0
1,1,0,0,1,1,1,27,117.52105528313601,1.0
0,1,1,1,1,12,1,27,153.07601869924684,12.0
1,1,0,0,1,1,1,29,37.79489985736628,1.0
0,1,0,0,1,1,0,32,0.9433185865703422,1.0
0,1,1,1,1,6,1,28,201.67313571114934,6.0
1,1,1,1,1,12,0,32,211.32239257330903,12.0
0,1,0,0,1,12,1,35,74.88293071725845,12.0
0,1,1,1,1,6,1,31,55.58756498408076,6.0
1,1,0,0,1,1,0,24,173.76406606402543,1.0
0,1,1,0,1,1,0,32,152.5687083664238,1.0
0,0,0,0,1,1,0,29,4.630351037434764,1.0
1,1,0,0,1,6,0,31,221.67747017903625,6.0
1,1,0,0,1,1,0,33,206.8352684154641,1.0
1,1,1,0,1,12,0,31,215.97759170385945,12.0
0,1,1,1,1,1,1,26,152.95560685325694,1.0
1,0,1,0,1,1,0,23,183.11074335295223,1.0
1,1,1,1,1,12,1,31,190.51429018894825,12.0
0,1,1,1,1,12,0,31,204.57045133869133,12.0
0,0,1,0,1,12,0,29,39.09382717035857,11.0
0,0,1,0,1,1,0,23,59.192740694667435,1.0
1,0,0,0,1,1,0,34,224.20861132307869,1.0
1,1,1,0,1,1,0,28,116.02472080718088,1.0
1,1,0,0,1,1,0,36,137.61677366409492,1.0
1,1,1,1,1,1,0,30,201.57014305093307,1.0
0,0,1,0,1,1,0,30,310.4628617740674,1.0
1,1,0,1,1,1,0,33,292.3168044595096,1.0
0,1,1,0,0,1,0,27,496.1722220804551,1.0
0,1,1,0,1,1,0,34,75.50080207184851,1.0
1,0,1,0,1,1,1,29,21.256168705279805,1.0
1,1,1,0,1,1,1,35,99.65512311896104,1.0
1,0,1,0,1,1,0,23,216.5910378961341,1.0
0,1,1,1,1,6,0,32,165.03837318427043,4.0
1,1,0,0,1,1,0,37,188.76465748197063,1.0
1,1,0,0,1,1,0,28,79.20902953822464,1.0
1,1,1,0,1,12,1,30,137.23037021991678,9.0
0,0,1,0,0,1,1,27,92.0511656338824,1.0
1,1,1,1,1,1,1,30,71.77278889365212,1.0
1,1,0,0,1,1,0,27,155.92322580353354,1.0
1,1,1,1,1,12,1,29,193.73201138952058,12.0
0,1,1,0,1,12,1,29,193.1768301019859,7.0
1,1,1,1,1,12,0,35,5.199042498593023,11.0
0,1,1,0,1,12,0,28,121.18079892422837,12.0
1,1,1,1,1,1,1,28,189.47621580444985,1.0
1,0,1,0,1,1,0,27,350.51011670950464,1.0
1,0,1,1,1,6,1,35,149.19779155724697,6.0
1,1,1,1,1,6,0,32,222.52749895521598,6.0
0,1,0,0,1,12,1,31,280.9207345135066,12.0
1,1,1,0,1,1,0,30,205.81650761642803,1.0
0,1,0,0,0,1,0,29,54.052672227394105,1.0
1,1,0,0,1,1,0,28,17.772091721031202,1.0
0,1,0,0,1,1,0,25,237.22248805030486,1.0
0,1,1,0,1,12,0,30,127.55576124644222,11.0
0,1,0,0,0,1,1,32,126.00169600754863,1.0
0,1,0,0,1,1,1,27,69.35291737760048,1.0
1,1,1,1,1,1,0,24,375.75529083721045,1.0
0,1,1,1,0,6,0,31,169.42143487226238,5.0
0,1,0,0,1,6,0,24,168.92471893292333,6.0
1,0,0,0,1,1,0,32,135.20355068125158,1.0
1,1,1,1,1,6,1,32,129.99140728108637,2.0
0,1,1,1,1,12,0,32,338.4241661275001,12.0
1,1,1,0,1,12,0,27,32.123603937053325,12.0
0,1,1,1,1,12,0,29,102.58120723641424,12.0
0,0,0,0,1,6,0,34,34.701386406470235,6.0
1,1,0,0,1,1,1,28,118.81919667461632,1.0
1,1,1,0,1,12,0,29,64.44301403977897,12.0
0,1,0,0,1,6,0,32,101.20926614178587,6.0
0,1,0,0,1,1,0,29,99.24557807995632,1.0
1,1,0,0,1,1,0,24,45.13331593094766,1.0
0,1,0,0,1,6,0,32,26.70351201556737,6.0
0,1,0,0,1,1,1,35,191.05885051093387,1.0
1,1,0,0,1,1,0,30,66.31893572721117,1.0
0,1,0,1,1,1,0,31,169.54290001539223,1.0
0,0,1,0,1,1,0,31,98.83418230965091,1.0
0,1,1,1,1,12,1,30,270.3463020649923,12.0
1,1,0,0,1,12,0,27,232.10790286303504,12.0
0,1,0,0,1,1,0,31,109.26289429297924,1.0
1,1,1,1,1,12,0,31,261.2371480499884,12.0
1,1,0,1,0,1,0,25,196.62867081527043,1.0
0,1,1,1,1,1,1,26,183.07827984017644,1.0
1,1,0,0,1,6,1,29,310.14786832180783,6.0
1,1,0,1,1,1,1,26,69.57646991332932,1.0
1,1,0,0,1,1,0,24,288.16018239102266,1.0
1,1,1,1,1,12,0,34,5.957877301761697,12.0
0,0,1,0,1,1,0,23,296.67022907285013,1.0
1,0,0,0,1,1,0,31,42.29863539194412,1.0
0,0,1,0,0,1,0,30,124.55484359318905,1.0
0,1,1,0,1,1,1,27,103.81231845377226,1.0
1,1,1,1,1,12,1,32,234.7402340909528,12.0
1,1,1,0,0,1,1,28,240.65648191655498,1.0
0,0,0,0,1,1,0,36,362.34552480864136,1.0
1,1,0,0,1,12,1,34,81.29638291895674,12.0
0,1,1,1,1,12,1,30,108.45968208200908,9.0
1,1,1,1,1,6,0,31,176.28226516538703,6.0
0,1,1,0,1,12,0,32,365.5585139934584,11.0
1,1,0,0,1,1,1,33,23.100524134753066,1.0
1,1,0,0,1,1,0,22,237.0794250204811,1.0
1,1,0,0,1,6,1,27,155.80568601012595,6.0
1,1,0,0,1,1,1,29,111.77468624640908,1.0
0,1,0,0,1,6,0,34,363.31889717407296,6.0
0,1,1,1,1,12,0,24,255.24565308331626,12.0
1,0,0,0,1,1,0,29,115.2125618090216,1.0
0,1,1,1,0,6,1,35,8.370904091316987,6.0
1,1,0,0,1,6,0,29,147.67471902038508,6.0
0,0,0,0,1,1,0,29,87.26608911298666,1.0
0,0,0,0,1,1,0,30,201.79142498640167,1.0
0,0,0,0,1,1,1,26,159.68200907652113,1.0
1,1,0,1,1,6,1,36,261.0134978581957,6.0
0,1,1,0,1,1,0,24,100.72832397271372,1.0
0,1,0,0,0,1,0,32,171.0220523353429,1.0
1,1,0,0,1,6,0,34,134.9377816085842,6.0
1,0,1,0,1,1,0,25,193.81669022278686,1.0
1,1,1,0,1,12,1,30,158.65750092923764,9.0
0,1,0,0,1,6,0,28,282.56430179063483,6.0
0,1,1,0,1,1,0,27,55.88104650927875,1.0
0,1,0,0,1,12,1,28,194.02769743192158,9.0
0,1,0,0,1,1,0,28,144.8470801998805,1.0
1,1,0,0,1,1,0,32,105.95784559563214,1.0
0,1,0,0,1,6,1,32,294.6359713464845,6.0
0,1,1,1,1,6,0,30,60.655322625988035,6.0
0,1,1,1,1,1,0,26,74.66544748136194,1.0
0,1,1,1,1,12,0,29,357.0122473307043,12.0
0,1,1,1,1,12,0,30,229.4462393208751,12.0
0,1,1,0,1,1,1,27,114.66854423543869,1.0
0,1,1,0,1,1,0,31,160.40590652075176,1.0
1,1,0,1,1,1,1,31,0.4108930359215179,1.0
0,0,0,0,1,6,1,24,156.19330113630468,6.0
0,1,0,0,1,1,1,32,287.04901689201364,1.0
1,1,1,0,1,1,1,29,131.87025155435384,1.0
1,1,0,0,1,1,0,33,32.3413982098045,1.0
0,1,0,0,1,1,0,30,246.3263024664701,1.0
1,1,0,0,1,12,1,28,31.006722472183604,12.0
0,1,0,0,1,1,0,30,142.99677302200232,1.0
0,1,1,1,1,12,1,30,195.56328020719613,12.0
1,1,0,0,1,1,0,29,124.16013788084507,1.0
0,1,0,0,1,1,1,31,346.9666468873719,1.0
0,0,1,0,1,1,0,25,113.0569150585943,1.0
1,1,1,1,1,1,1,33,51.443037548571844,1.0
0,1,0,0,1,6,1,24,173.2273602807216,6.0
1,1,1,0,1,1,0,33,51.28456656235029,1.0
1,1,0,0,0,1,0,28,101.82871690698677,1.0
1,1,0,0,1,6,0,25,137.1395888495034,6.0
0,1,0,0,1,1,1,31,160.36937586054438,1.0
1,1,0,0,1,1,1,25,158.87909048734542,1.0
0,1,0,0,0,12,1,28,6.993190265074809,11.0
0,1,1,1,1,12,0,34,361.29622816600425,12.0
1,1,0,0,1,1,1,35,32.16694848761271,1.0
1,1,0,0,1,1,0,33,115.32501021116951,1.0
0,1,1,1,1,12,1,32,123.57555168959429,12.0
0,1,0,0,1,6,0,25,258.4058234396275,6.0
1,0,0,0,1,1,1,27,49.90780454179699,1.0
1,1,1,1,1,12,1,33,281.8683381834851,12.0
1,1,0,0,0,12,0,31,201.9429589966568,11.0
1,1,0,0,1,1,0,34,41.01169353384233,1.0
0,1,1,1,1,1,0,30,339.56885035097173,1.0
0,1,0,0,1,6,0,35,72.6233475238299,6.0
1,1,0,0,1,1,1,26,113.69594268606258,1.0
1,1,1,1,1,6,1,32,110.83994341421322,6.0
0,0,0,0,0,1,0,29,141.50740588320127,1.0
0,1,0,0,1,1,1,31,250.32118868398567,1.0
1,1,0,0,1,1,0,35,316.0417226702501,1.0
0,1,1,0,1,1,0,26,91.19759898952351,1.0
0,1,1,1,1,12,1,31,130.34791564661552,10.0
1,1,0,0,1,6,0,28,112.92375123596895,6.0
1,1,0,0,1,12,1,26,197.67022051750354,12.0
1,1,0,0,1,6,1,36,134.7506345149773,6.0
1,1,0,0,1,1,1,32,234.08485400597363,1.0
0,1,1,1,1,12,0,33,158.7568919483687,10.0
1,1,1,1,1,12,1,30,351.3561734114405,12.0
1,1,0,0,1,12,1,29,209.1380241203951,12.0
1,1,1,1,1,1,0,28,207.69433274801798,1.0
1,1,1,0,1,12,0,26,63.17050998979961,12.0
0,1,0,0,1,1,0,24,118.50776680054341,1.0
1,1,0,0,1,12,1,35,255.2321785638156,12.0
0,1,1,1,1,6,1,33,11.99348778243183,6.0
0,1,1,0,1,1,0,26,24.081862206046928,1.0
0,0,0,0,1,6,0,32,218.9318213308604,6.0
1,1,0,0,1,1,0,30,271.4860963537774,1.0
1,1,0,0,1,1,0,27,49.39287900705969,1.0
0,1,0,0,1,12,1,28,213.76323011797692,12.0
0,1,0,0,1,1,0,32,45.04497771918898,1.0
0,1,1,0,1,1,0,33,161.66118116055085,1.0
0,1,0,0,1,6,0,31,46.97199025182829,4.0
0,1,1,1,1,12,0,31,259.26030778907244,11.0
1,1,0,0,1,6,0,30,126.52589320436873,6.0
0,1,1,1,1,6,0,33,177.32579080327906,6.0
1,1,1,0,1,1,0,32,173.58332855233147,1.0
0,0,1,0,1,1,0,35,47.746878947286966,1.0
0,0,1,0,0,1,1,26,464.0687491989788,1.0
0,1,0,0,1,6,0,38,221.172794196716,6.0
1,0,1,0,1,1,0,33,144.9087805444967,1.0
1,0,1,0,1,1,0,32,5.722479279666629,1.0
1,1,1,0,1,12,1,33,16.493166944934934,12.0
0,0,0,0,1,1,0,30,8.986540629612024,1.0
0,1,0,0,1,12,1,32,246.47038229438562,11.0
1,1,0,0,1,1,0,28,66.90334130077211,1.0
1,1,1,0,0,12,0,28,368.4949689946848,11.0
0,0,1,0,1,12,1,28,25.61943301718059,11.0
0,1,1,1,1,12,0,29,60.475036766282514,12.0
0,1,1,0,1,12,0,28,159.54438674955531,9.0
0,1,0,0,1,1,0,25,23.89402938192137,1.0
1,1,0,0,1,1,1,28,87.35241925398563,1.0
0,0,1,0,1,1,1,26,87.21669806482393,1.0
0,1,0,0,1,1,0,18,71.40408926819354,1.0
1,1,0,0,1,1,1,30,69.47113804619805,1.0
1,1,1,1,0,12,0,32,195.72590796365824,12.0
0,1,0,0,1,12,1,33,179.28395899904496,10.0
0,1,1,1,1,12,1,33,271.6397946173294,12.0
1,1,1,1,1,6,1,31,70.61074398557135,6.0
0,1,1,1,1,12,0,31,145.04029809995288,10.0
0,1,1,1,1,1,0,32,114.32133794592444,1.0
0,1,1,0,1,1,0,30,268.70920155123605,1.0
0,0,1,0,1,1,0,21,61.50333009724754,1.0
0,1,1,0,1,6,0,34,148.68241588319478,6.0
1,1,1,0,0,1,1,27,101.45200235110045,1.0
1,1,1,1,1,1,0,31,82.58416176479749,1.0
0,1,1,0,1,12,1,29,109.3011786286408,12.0
0,1,0,0,1,6,0,35,166.56820423947997,6.0
1,0,1,1,1,1,0,30,11.871219441523971,1.0
